"id_cliente","provincia","edad","antiguedad_meses","canal_adquisicion","tipo_poliza","prima_mensual_usd","siniestros_reclamados","score_satisfaccion","churn","Total_Primas_Provincia","Porcentaje_Aporte_Cliente","Ranking_Costo_Provincia","en_riesgo_critico","cartera_vencida_usd","rango_edad"
"EC-10520","Guayas",49,34,"Banca Seguros","Corporativo Empresarial",136.17,0,2,"No",53241.88,0.25575730984706,149,0,0,"31-55 Adultos"
"EC-10521","Tungurahua",42,18,"Banca Seguros","Individual Premium",146.96,0,4,"No",6921.02,2.12338643725925,20,0,0,"31-55 Adultos"
"EC-10522","Guayas",22,56,"Banca Seguros","Corporativo Empresarial",96.56,1,4,"No",53241.88,0.181360988755468,272,0,0,"18-30 Jóvenes"
"EC-10523","Azuay",58,19,"Asesor Directo","Familiar Estándar",20.53,0,3,"No",16510.84,0.124342553134789,158,0,0,"56+ Adultos Mayores"
"EC-10524","Pichincha",39,28,"Banca Seguros","Individual Premium",52.66,1,3,"No",59669.67,0.0882525410313146,468,0,0,"31-55 Adultos"
"EC-10525","Guayas",44,11,"Banca Seguros","Corporativo Empresarial",153.83,1,4,"Si",53241.88,0.288926687036596,89,0,0,"31-55 Adultos"
"EC-10526","Guayas",32,21,"Asesor Directo","Individual Premium",82.66,0,4,"No",53241.88,0.155253721318631,319,0,0,"31-55 Adultos"
"EC-10527","Pichincha",38,38,"Asesor Directo","Familiar Estándar",74.56,1,3,"No",59669.67,0.124954604240312,383,0,0,"31-55 Adultos"
"EC-10528","Guayas",32,35,"Banca Seguros","Familiar Estándar",170.05,0,5,"Si",53241.88,0.319391426448503,35,0,0,"31-55 Adultos"
"EC-10529","Guayas",52,15,"Banca Seguros","Corporativo Empresarial",161.36,0,1,"Si",53241.88,0.303069688748782,73,0,0,"31-55 Adultos"
"EC-10530","Pichincha",20,60,"Asesor Directo","Individual Premium",175.62,0,4,"No",59669.67,0.294320380856807,21,0,0,"18-30 Jóvenes"
"EC-10531","Pichincha",21,7,"Banca Seguros","Familiar Estándar",134.79,0,4,"No",59669.67,0.22589365753154,161,0,0,"18-30 Jóvenes"
"EC-10532","Guayas",30,15,"Banca Seguros","Individual Premium",175.39,0,3,"Si",53241.88,0.329421124873877,15,0,0,"18-30 Jóvenes"
"EC-10533","Pichincha",48,30,"Broker Digital","Individual Premium",40.7,0,3,"Si",59669.67,0.0682088571966294,511,0,0,"31-55 Adultos"
"EC-10534","Tungurahua",58,41,"Banca Seguros","Individual Premium",91.45,1,4,"No",6921.02,1.32133702835709,38,0,0,"56+ Adultos Mayores"
"EC-10535","Pichincha",46,43,"Asesor Directo","Corporativo Empresarial",94.95,3,3,"No",59669.67,0.159126068570515,312,0,0,"31-55 Adultos"
"EC-10536","Azuay",58,32,"Asesor Directo","Familiar Estándar",103.95,0,2,"No",16510.84,0.629586380826172,80,0,0,"56+ Adultos Mayores"
"EC-10537","Pichincha",28,44,"Asesor Directo","Corporativo Empresarial",46.48,0,4,"No",59669.67,0.0778955204545291,495,0,0,"18-30 Jóvenes"
"EC-10538","Pichincha",29,52,"Asesor Directo","Corporativo Empresarial",142.61,0,4,"No",59669.67,0.238999143115757,127,0,0,"18-30 Jóvenes"
"EC-10539","Pichincha",52,5,"Asesor Directo","Individual Premium",16.06,0,4,"No",59669.67,0.0269148463532646,589,0,0,"31-55 Adultos"
"EC-10540","Guayas",30,37,"Broker Digital","Individual Premium",163.59,1,4,"No",53241.88,0.307258120862749,62,0,0,"18-30 Jóvenes"
"EC-10541","Azuay",64,10,"Asesor Directo","Familiar Estándar",159.61,4,4,"Si",16510.84,0.966698241882303,20,0,0,"56+ Adultos Mayores"
"EC-10542","Guayas",53,16,"Asesor Directo","Individual Premium",92.14,0,1,"Si",53241.88,0.17305925335469,288,0,0,"31-55 Adultos"
"EC-10543","Azuay",65,28,"Broker Digital","Familiar Estándar",89.67,0,3,"No",16510.84,0.543097746692476,95,0,0,"56+ Adultos Mayores"
"EC-10544","Guayas",68,45,"Asesor Directo","Individual Premium",92.62,0,3,"No",53241.88,0.173960799280566,286,0,0,"56+ Adultos Mayores"
"EC-10545","Pichincha",23,13,"Asesor Directo","Individual Premium",111.87,0,1,"Si",59669.67,0.187482183159384,253,0,0,"18-30 Jóvenes"
"EC-10546","Azuay",39,6,"Asesor Directo","Corporativo Empresarial",25.63,1,5,"No",16510.84,0.155231351039681,153,0,0,"31-55 Adultos"
"EC-10547","Pichincha",38,58,"Banca Seguros","Familiar Estándar",24.26,1,4,"No",59669.67,0.0406571713904233,558,0,0,"31-55 Adultos"
"EC-10548","Guayas",18,45,"Banca Seguros","Familiar Estándar",156.54,0,2,"No",53241.88,0.29401666507644,83,0,0,"18-30 Jóvenes"
"EC-10549","Pichincha",30,21,"Broker Digital","Corporativo Empresarial",121.83,0,3,"No",59669.67,0.20417408039964,213,0,0,"18-30 Jóvenes"
"EC-10550","Azuay",26,49,"Banca Seguros","Individual Premium",58.13,0,2,"Si",16510.84,0.352071729845362,123,0,0,"18-30 Jóvenes"
"EC-10551","Pichincha",26,11,"Banca Seguros","Corporativo Empresarial",51.86,2,5,"Si",59669.67,0.086911826393543,471,0,0,"18-30 Jóvenes"
"EC-10552","Guayas",53,46,"Asesor Directo","Familiar Estándar",19.88,0,1,"Si",53241.88,0.0373390270967141,508,0,0,"31-55 Adultos"
"EC-10553","Pichincha",65,10,"Asesor Directo","Familiar Estándar",88.69,0,4,"No",59669.67,0.148634976529952,332,0,0,"56+ Adultos Mayores"
"EC-10554","Pichincha",49,4,"Asesor Directo","Individual Premium",18.87,1,2,"Si",59669.67,0.0316241065184373,582,0,0,"31-55 Adultos"
"EC-10555","Pichincha",66,30,"Banca Seguros","Familiar Estándar",34.6,1,3,"No",59669.67,0.0579859080836211,523,0,0,"56+ Adultos Mayores"
"EC-10556","Pichincha",60,23,"Banca Seguros","Corporativo Empresarial",153.16,0,4,"No",59669.67,0.25667981740137,96,0,0,"56+ Adultos Mayores"
"EC-10557","Manabí",70,43,"Banca Seguros","Familiar Estándar",114.75,1,3,"Si",11778.96,0.974194665742986,49,0,0,"56+ Adultos Mayores"
"EC-10558","Pichincha",28,33,"Broker Digital","Corporativo Empresarial",60.86,0,3,"No",59669.67,0.101994866068473,440,0,0,"18-30 Jóvenes"
"EC-10559","Pichincha",30,8,"Banca Seguros","Familiar Estándar",93.79,0,1,"Si",59669.67,0.157182032345746,318,0,0,"18-30 Jóvenes"
"EC-10560","Guayas",28,45,"Banca Seguros","Corporativo Empresarial",104.17,2,5,"Si",53241.88,0.195654248121967,245,0,0,"18-30 Jóvenes"
"EC-10561","Azuay",54,58,"Banca Seguros","Familiar Estándar",104.47,0,3,"No",16510.84,0.632735826887063,79,0,0,"31-55 Adultos"
"EC-10562","Manabí",70,31,"Banca Seguros","Individual Premium",89.89,0,5,"Si",11778.96,0.763140379116662,69,0,0,"56+ Adultos Mayores"
"EC-10563","Pichincha",18,4,"Banca Seguros","Familiar Estándar",179.55,0,2,"No",59669.67,0.30090664151486,1,0,0,"18-30 Jóvenes"
"EC-10564","Pichincha",60,26,"Asesor Directo","Individual Premium",63.31,0,4,"No",59669.67,0.106100804646649,431,0,0,"56+ Adultos Mayores"
"EC-10565","Pichincha",26,8,"Banca Seguros","Individual Premium",105.8,0,3,"No",59669.67,0.177309510845292,274,0,0,"18-30 Jóvenes"
"EC-10566","Guayas",40,22,"Banca Seguros","Individual Premium",28.21,0,2,"Si",53241.88,0.0529846053520274,483,0,0,"31-55 Adultos"
"EC-10567","Guayas",54,13,"Banca Seguros","Familiar Estándar",62.19,0,4,"Si",53241.88,0.116806544021361,381,0,0,"31-55 Adultos"
"EC-10568","Guayas",60,37,"Broker Digital","Individual Premium",85.34,0,3,"No",53241.88,0.160287352738108,309,0,0,"56+ Adultos Mayores"
"EC-10569","Pichincha",37,57,"Asesor Directo","Individual Premium",96.86,0,2,"No",59669.67,0.162327024768195,304,0,0,"31-55 Adultos"
"EC-10570","Guayas",44,38,"Broker Digital","Individual Premium",147.97,0,5,"No",53241.88,0.277920313858188,115,0,0,"31-55 Adultos"
"EC-10571","Guayas",21,42,"Asesor Directo","Familiar Estándar",25.29,3,1,"Si",53241.88,0.0475002009696126,493,1,25.29,"18-30 Jóvenes"
"EC-10572","Pichincha",61,59,"Broker Digital","Individual Premium",165.68,4,3,"Si",59669.67,0.277662001482495,53,0,0,"56+ Adultos Mayores"
"EC-10573","Pichincha",37,29,"Banca Seguros","Individual Premium",100.29,0,5,"No",59669.67,0.16807533877764,291,0,0,"31-55 Adultos"
"EC-10574","Pichincha",63,5,"Asesor Directo","Corporativo Empresarial",116.64,0,3,"Si",59669.67,0.195476194187097,240,0,0,"56+ Adultos Mayores"
"EC-10575","Pichincha",40,45,"Banca Seguros","Individual Premium",48.86,1,4,"Si",59669.67,0.0818841465018996,485,0,0,"31-55 Adultos"
"EC-10576","Manabí",43,29,"Banca Seguros","Familiar Estándar",129.87,0,1,"Si",11778.96,1.10255913934677,39,0,0,"31-55 Adultos"
"EC-10577","Guayas",56,50,"Banca Seguros","Individual Premium",87.21,0,2,"Si",53241.88,0.163799625407668,305,0,0,"56+ Adultos Mayores"
"EC-10578","Guayas",22,3,"Asesor Directo","Familiar Estándar",146.06,0,4,"Si",53241.88,0.274332912361472,123,0,0,"18-30 Jóvenes"
"EC-10579","Guayas",39,15,"Asesor Directo","Familiar Estándar",153.02,0,4,"No",53241.88,0.28740532828668,92,0,0,"31-55 Adultos"
"EC-10580","Manabí",41,60,"Asesor Directo","Familiar Estándar",96.23,3,5,"No",11778.96,0.816965165006079,65,0,0,"31-55 Adultos"
"EC-10581","Guayas",43,21,"Banca Seguros","Corporativo Empresarial",84.62,1,3,"No",53241.88,0.158935033849293,313,0,0,"31-55 Adultos"
"EC-10582","Pichincha",45,51,"Banca Seguros","Individual Premium",101.37,0,4,"Si",59669.67,0.169885303538632,287,0,0,"31-55 Adultos"
"EC-10583","Pichincha",40,7,"Broker Digital","Familiar Estándar",120.75,0,4,"No",59669.67,0.202364115638649,220,0,0,"31-55 Adultos"
"EC-10584","Manabí",27,26,"Asesor Directo","Individual Premium",171.01,0,4,"No",11778.96,1.45182596765759,5,0,0,"18-30 Jóvenes"
"EC-10585","Pichincha",68,20,"Banca Seguros","Individual Premium",107.92,0,3,"No",59669.67,0.180862404635387,267,0,0,"56+ Adultos Mayores"
"EC-10586","Guayas",68,47,"Banca Seguros","Familiar Estándar",61.88,1,3,"No",53241.88,0.116224295610899,382,0,0,"56+ Adultos Mayores"
"EC-10587","Azuay",43,7,"Banca Seguros","Familiar Estándar",177.77,0,3,"No",16510.84,1.07668658893188,3,0,0,"31-55 Adultos"
"EC-10588","Guayas",29,41,"Banca Seguros","Familiar Estándar",110.95,0,2,"No",53241.88,0.208388584324971,220,0,0,"18-30 Jóvenes"
"EC-10589","Guayas",52,10,"Banca Seguros","Familiar Estándar",164.86,0,4,"Si",53241.88,0.309643461124964,58,0,0,"31-55 Adultos"
"EC-10590","Manabí",21,39,"Banca Seguros","Corporativo Empresarial",62.78,0,5,"No",11778.96,0.5329842362993,90,0,0,"18-30 Jóvenes"
"EC-10591","Pichincha",44,12,"Broker Digital","Familiar Estándar",121.15,0,2,"Si",59669.67,0.203034472957534,218,0,0,"31-55 Adultos"
"EC-10592","Pichincha",70,12,"Asesor Directo","Corporativo Empresarial",66.42,0,4,"No",59669.67,0.111312832800986,416,0,0,"56+ Adultos Mayores"
"EC-10593","Pichincha",22,16,"Banca Seguros","Corporativo Empresarial",32.72,2,3,"Si",59669.67,0.0548352286848578,531,0,0,"18-30 Jóvenes"
"EC-10594","Pichincha",48,57,"Broker Digital","Individual Premium",106.56,0,1,"Si",59669.67,0.178583189751175,272,0,0,"31-55 Adultos"
"EC-10595","Pichincha",55,19,"Asesor Directo","Familiar Estándar",175.67,0,3,"No",59669.67,0.294404175521668,20,0,0,"31-55 Adultos"
"EC-10596","Guayas",53,46,"Broker Digital","Corporativo Empresarial",30.55,0,2,"No",53241.88,0.0573796417406748,472,0,0,"31-55 Adultos"
"EC-10597","Tungurahua",60,35,"Banca Seguros","Individual Premium",157.8,1,4,"No",6921.02,2.28001074986057,15,0,0,"56+ Adultos Mayores"
"EC-10598","Guayas",31,18,"Banca Seguros","Familiar Estándar",124.18,0,3,"Si",53241.88,0.233237443906939,176,0,0,"31-55 Adultos"
"EC-10599","Manabí",50,33,"Asesor Directo","Individual Premium",92.52,1,3,"Si",11778.96,0.785468326575521,67,0,0,"31-55 Adultos"
"EC-10600","Guayas",18,25,"Banca Seguros","Individual Premium",46.87,0,5,"No",53241.88,0.0880322032204723,427,0,0,"18-30 Jóvenes"
"EC-10601","Guayas",59,17,"Banca Seguros","Corporativo Empresarial",83.44,1,3,"No",53241.88,0.15671873344818,317,0,0,"56+ Adultos Mayores"
"EC-10602","Guayas",43,47,"Asesor Directo","Individual Premium",129.56,2,5,"No",53241.88,0.243342271159471,166,0,0,"31-55 Adultos"
"EC-10603","Guayas",70,28,"Broker Digital","Corporativo Empresarial",44.04,1,3,"Si",53241.88,0.0827168386991594,433,0,0,"56+ Adultos Mayores"
"EC-10604","Pichincha",34,34,"Banca Seguros","Familiar Estándar",160.66,0,3,"No",59669.67,0.269249017130478,72,0,0,"31-55 Adultos"
"EC-10605","Pichincha",51,52,"Asesor Directo","Familiar Estándar",105.3,0,4,"No",59669.67,0.176471564196685,275,0,0,"31-55 Adultos"
"EC-10606","Azuay",46,51,"Banca Seguros","Familiar Estándar",69.88,0,3,"Si",16510.84,0.423237097567416,114,0,0,"31-55 Adultos"
"EC-10607","Guayas",67,40,"Banca Seguros","Individual Premium",162.43,0,3,"No",53241.88,0.305079384875215,70,0,0,"56+ Adultos Mayores"
"EC-10608","Pichincha",45,47,"Banca Seguros","Individual Premium",64.84,1,5,"No",59669.67,0.108664921391387,423,0,0,"31-55 Adultos"
"EC-10609","Azuay",38,24,"Banca Seguros","Corporativo Empresarial",46.62,0,4,"No",16510.84,0.28235995261295,132,0,0,"31-55 Adultos"
"EC-10610","Pichincha",50,50,"Banca Seguros","Corporativo Empresarial",136.39,2,4,"Si",59669.67,0.228575086807083,154,0,0,"31-55 Adultos"
"EC-10611","Guayas",60,53,"Banca Seguros","Familiar Estándar",76.13,0,3,"No",53241.88,0.142988940285354,335,0,0,"56+ Adultos Mayores"
"EC-10612","Pichincha",60,2,"Banca Seguros","Individual Premium",89.16,0,4,"No",59669.67,0.149422646379643,330,0,0,"56+ Adultos Mayores"
"EC-10613","Guayas",20,41,"Asesor Directo","Individual Premium",114.52,0,4,"No",53241.88,0.215093832148677,209,0,0,"18-30 Jóvenes"
"EC-10614","Tungurahua",33,34,"Banca Seguros","Individual Premium",168.73,0,5,"No",6921.02,2.43793544882113,7,0,0,"31-55 Adultos"
"EC-10615","Guayas",49,8,"Asesor Directo","Familiar Estándar",147.19,0,3,"Si",53241.88,0.276455301728639,118,0,0,"31-55 Adultos"
"EC-10616","Guayas",39,58,"Banca Seguros","Individual Premium",30.46,1,4,"No",53241.88,0.057210601879573,474,0,0,"31-55 Adultos"
"EC-10617","Guayas",39,13,"Banca Seguros","Familiar Estándar",97.97,1,4,"No",53241.88,0.18400927991273,262,0,0,"31-55 Adultos"
"EC-10618","Guayas",54,10,"Broker Digital","Individual Premium",130.47,0,4,"No",53241.88,0.245051451977278,163,0,0,"31-55 Adultos"
"EC-10619","Pichincha",65,32,"Banca Seguros","Individual Premium",141.67,0,3,"Si",59669.67,0.237423803416376,131,0,0,"56+ Adultos Mayores"
"EC-10620","Pichincha",21,45,"Broker Digital","Familiar Estándar",18.63,0,4,"No",59669.67,0.0312218921271058,583,0,0,"18-30 Jóvenes"
"EC-10621","Guayas",56,26,"Asesor Directo","Individual Premium",35.8,0,5,"No",53241.88,0.0672403003049479,456,0,0,"56+ Adultos Mayores"
"EC-10622","Pichincha",51,13,"Banca Seguros","Familiar Estándar",77.39,1,3,"No",59669.67,0.129697382271429,368,0,0,"31-55 Adultos"
"EC-10623","Guayas",42,53,"Asesor Directo","Individual Premium",111.54,1,2,"No",53241.88,0.209496734525528,217,0,0,"31-55 Adultos"
"EC-10624","Manabí",32,27,"Banca Seguros","Familiar Estándar",62.53,0,4,"Si",11778.96,0.530861807833629,91,0,0,"31-55 Adultos"
"EC-10625","Pichincha",58,58,"Banca Seguros","Corporativo Empresarial",141.82,0,3,"Si",59669.67,0.237675187410958,130,0,0,"56+ Adultos Mayores"
"EC-10626","Manabí",23,1,"Banca Seguros","Familiar Estándar",139.74,1,5,"No",11778.96,1.18635261517146,30,0,0,"18-30 Jóvenes"
"EC-10627","Manabí",70,2,"Banca Seguros","Familiar Estándar",37.48,2,3,"No",11778.96,0.318194475573395,102,0,0,"56+ Adultos Mayores"
"EC-10628","Pichincha",33,9,"Banca Seguros","Individual Premium",167.06,0,4,"No",59669.67,0.279974734232651,44,0,0,"31-55 Adultos"
"EC-10629","Tungurahua",40,3,"Asesor Directo","Familiar Estándar",20.41,1,3,"Si",6921.02,0.29489872880009,69,0,0,"31-55 Adultos"
"EC-10630","Pichincha",35,31,"Asesor Directo","Corporativo Empresarial",99.9,3,3,"Si",59669.67,0.167421740391727,293,0,0,"31-55 Adultos"
"EC-10631","Guayas",59,57,"Banca Seguros","Individual Premium",36.06,0,3,"Si",53241.88,0.0677286376814643,454,0,0,"56+ Adultos Mayores"
"EC-10632","Pichincha",22,6,"Banca Seguros","Individual Premium",41.43,1,4,"Si",59669.67,0.069432259303596,506,0,0,"18-30 Jóvenes"
"EC-10633","Manabí",57,48,"Banca Seguros","Individual Premium",116.22,1,3,"No",11778.96,0.986674545121131,48,0,0,"56+ Adultos Mayores"
"EC-10634","Pichincha",25,33,"Asesor Directo","Corporativo Empresarial",160.85,0,4,"No",59669.67,0.269567436856949,70,0,0,"18-30 Jóvenes"
"EC-10635","Azuay",59,60,"Broker Digital","Familiar Estándar",57.41,0,3,"No",16510.84,0.347710958376436,124,0,0,"56+ Adultos Mayores"
"EC-10636","Azuay",25,60,"Banca Seguros","Familiar Estándar",39.38,0,3,"No",16510.84,0.238509972842084,138,0,0,"18-30 Jóvenes"
"EC-10637","Guayas",65,51,"Asesor Directo","Corporativo Empresarial",103.18,0,4,"No",53241.88,0.193794809649847,249,0,0,"56+ Adultos Mayores"
"EC-10638","Guayas",49,16,"Broker Digital","Corporativo Empresarial",92.85,0,4,"No",53241.88,0.174392790036715,284,0,0,"31-55 Adultos"
"EC-10639","Guayas",28,31,"Asesor Directo","Individual Premium",99.51,0,1,"Si",53241.88,0.18690173975825,257,0,0,"18-30 Jóvenes"
"EC-10640","Tungurahua",28,38,"Asesor Directo","Corporativo Empresarial",173.76,0,3,"Si",6921.02,2.5106125975651,4,0,0,"18-30 Jóvenes"
"EC-10641","Guayas",40,29,"Asesor Directo","Individual Premium",18.66,0,1,"No",53241.88,0.0350475978684449,515,0,0,"31-55 Adultos"
"EC-10642","Guayas",44,38,"Broker Digital","Corporativo Empresarial",85.73,1,3,"Si",53241.88,0.161019858802882,308,0,0,"31-55 Adultos"
"EC-10643","Guayas",49,44,"Broker Digital","Individual Premium",18.76,0,3,"Si",53241.88,0.0352354199363358,514,0,0,"31-55 Adultos"
"EC-10644","Pichincha",38,37,"Broker Digital","Familiar Estándar",165.02,0,4,"No",59669.67,0.276555911906334,58,0,0,"31-55 Adultos"
"EC-10645","Manabí",55,47,"Asesor Directo","Corporativo Empresarial",28.69,1,3,"Si",11778.96,0.243569890720403,109,0,0,"31-55 Adultos"
"EC-10646","Manabí",68,7,"Asesor Directo","Individual Premium",169.93,0,1,"Si",11778.96,1.44265707668589,6,0,0,"56+ Adultos Mayores"
"EC-10647","Guayas",26,36,"Banca Seguros","Corporativo Empresarial",48.73,0,4,"No",53241.88,0.0915256936832433,421,0,0,"18-30 Jóvenes"
"EC-10648","Azuay",27,45,"Broker Digital","Corporativo Empresarial",161.79,0,4,"No",16510.84,0.979901688829884,19,0,0,"18-30 Jóvenes"
"EC-10649","Pichincha",28,3,"Banca Seguros","Familiar Estándar",91.37,1,4,"No",59669.67,0.153126370566487,326,0,0,"18-30 Jóvenes"
"EC-10650","Azuay",69,54,"Banca Seguros","Individual Premium",28.7,0,1,"Si",16510.84,0.173825196053017,151,0,0,"56+ Adultos Mayores"
"EC-10651","Guayas",37,2,"Banca Seguros","Individual Premium",19.4,2,5,"No",53241.88,0.0364374811708377,511,0,0,"31-55 Adultos"
"EC-10652","Azuay",48,60,"Broker Digital","Familiar Estándar",90.2,1,2,"No",16510.84,0.546307759023769,94,0,0,"31-55 Adultos"
"EC-10653","Pichincha",42,28,"Asesor Directo","Corporativo Empresarial",164.67,1,3,"No",59669.67,0.275969349252309,59,0,0,"31-55 Adultos"
"EC-10654","Guayas",53,47,"Banca Seguros","Individual Premium",29.27,0,5,"Si",53241.88,0.0549755192716711,479,0,0,"31-55 Adultos"
"EC-10655","Pichincha",49,34,"Asesor Directo","Individual Premium",15.95,2,4,"No",59669.67,0.026730498090571,591,0,0,"31-55 Adultos"
"EC-10656","Guayas",58,54,"Asesor Directo","Individual Premium",17.29,0,2,"Si",53241.88,0.0324744355383394,519,0,0,"56+ Adultos Mayores"
"EC-10657","Guayas",62,53,"Broker Digital","Individual Premium",108.67,0,5,"No",53241.88,0.204106241177058,230,0,0,"56+ Adultos Mayores"
"EC-10658","Azuay",49,9,"Broker Digital","Individual Premium",81.56,0,3,"No",16510.84,0.493978501396658,103,0,0,"31-55 Adultos"
"EC-10659","Tungurahua",46,33,"Banca Seguros","Familiar Estándar",24.42,1,2,"Si",6921.02,0.352838165472719,65,0,0,"31-55 Adultos"
"EC-10660","Pichincha",60,6,"Banca Seguros","Familiar Estándar",65.32,0,1,"Si",59669.67,0.10946935017405,420,0,0,"56+ Adultos Mayores"
"EC-10661","Pichincha",33,16,"Banca Seguros","Individual Premium",156.78,1,4,"No",59669.67,0.262746551137286,83,0,0,"31-55 Adultos"
"EC-10662","Guayas",63,41,"Asesor Directo","Individual Premium",101.22,0,3,"No",53241.88,0.190113497119185,253,0,0,"56+ Adultos Mayores"
"EC-10663","Pichincha",20,32,"Banca Seguros","Familiar Estándar",121.62,0,2,"Si",59669.67,0.203822142807225,215,0,0,"18-30 Jóvenes"
"EC-10664","Pichincha",53,37,"Banca Seguros","Corporativo Empresarial",167.94,3,2,"Si",59669.67,0.2814495203342,39,1,167.94,"31-55 Adultos"
"EC-10665","Guayas",38,30,"Broker Digital","Familiar Estándar",109.41,0,4,"Si",53241.88,0.205496124479451,226,0,0,"31-55 Adultos"
"EC-10666","Pichincha",39,40,"Asesor Directo","Corporativo Empresarial",73.09,0,4,"No",59669.67,0.122491041093406,392,0,0,"31-55 Adultos"
"EC-10667","Manabí",70,51,"Broker Digital","Familiar Estándar",70.97,0,5,"No",11778.96,0.602514992834682,84,0,0,"56+ Adultos Mayores"
"EC-10668","Pichincha",61,38,"Asesor Directo","Familiar Estándar",42.43,0,5,"No",59669.67,0.0711081526008104,504,0,0,"56+ Adultos Mayores"
"EC-10669","Azuay",29,16,"Banca Seguros","Individual Premium",177.38,0,5,"Si",16510.84,1.07432450438621,4,0,0,"18-30 Jóvenes"
"EC-10670","Guayas",47,16,"Asesor Directo","Familiar Estándar",143.96,1,4,"Si",53241.88,0.270388648935763,127,0,0,"31-55 Adultos"
"EC-10671","Azuay",57,6,"Banca Seguros","Corporativo Empresarial",49.36,0,5,"No",16510.84,0.298955110703029,130,0,0,"56+ Adultos Mayores"
"EC-10672","Guayas",65,28,"Banca Seguros","Corporativo Empresarial",138.7,1,2,"Si",53241.88,0.2605092081647,139,0,0,"56+ Adultos Mayores"
"EC-10673","Guayas",44,43,"Broker Digital","Individual Premium",119.95,0,3,"Si",53241.88,0.225292570435154,188,0,0,"31-55 Adultos"
